"date","accident","copd","cvd","death","inf","pneu","resp","city","dow","tmpd","tmax","tmin","dptp","rhum","pm10","pm25","o3","no2","so2","co","date_lag_1","date_lag_2","date_lag_3","date_lag_4","date_lag_5","accident_lag_1","accident_lag_2","accident_lag_3","accident_lag_4","accident_lag_5","copd_lag_1","copd_lag_2","copd_lag_3","copd_lag_4","copd_lag_5","cvd_lag_1","cvd_lag_2","cvd_lag_3","cvd_lag_4","cvd_lag_5","death_lag_1","death_lag_2","death_lag_3","death_lag_4","death_lag_5","inf_lag_1","inf_lag_2","inf_lag_3","inf_lag_4","inf_lag_5","pneu_lag_1","pneu_lag_2","pneu_lag_3","pneu_lag_4","pneu_lag_5","resp_lag_1","resp_lag_2","resp_lag_3","resp_lag_4","resp_lag_5","city_lag_1","city_lag_2","city_lag_3","city_lag_4","city_lag_5","dow_lag_1","dow_lag_2","dow_lag_3","dow_lag_4","dow_lag_5","tmpd_lag_1","tmpd_lag_2","tmpd_lag_3","tmpd_lag_4","tmpd_lag_5","tmax_lag_1","tmax_lag_2","tmax_lag_3","tmax_lag_4","tmax_lag_5","tmin_lag_1","tmin_lag_2","tmin_lag_3","tmin_lag_4","tmin_lag_5","dptp_lag_1","dptp_lag_2","dptp_lag_3","dptp_lag_4","dptp_lag_5","rhum_lag_1","rhum_lag_2","rhum_lag_3","rhum_lag_4","rhum_lag_5","pm10_lag_1","pm10_lag_2","pm10_lag_3","pm10_lag_4","pm10_lag_5","pm25_lag_1","pm25_lag_2","pm25_lag_3","pm25_lag_4","pm25_lag_5","o3_lag_1","o3_lag_2","o3_lag_3","o3_lag_4","o3_lag_5","no2_lag_1","no2_lag_2","no2_lag_3","no2_lag_4","no2_lag_5","so2_lag_1","so2_lag_2","so2_lag_3","so2_lag_4","so2_lag_5","co_lag_1","co_lag_2","co_lag_3","co_lag_4","co_lag_5","death_nextDay","month","year","weekend","week","dow_Sunday","dow_Monday","dow_Tuesday","dow_Wednesday","dow_Thursday","dow_Friday","dow_Saturday","month_Jan","month_Feb","month_Mar","month_Apr","month_May","month_Jun","month_Jul","month_Aug","month_Sep","month_Oct","month_Nov","month_Dec","is_tmax_high","is_treated","pair","death_sum3","id"
"2000-09-16",0,2,14,31,0,0,2,"pitt","Saturday",52,61,43,47.4,NA,NA,3.02588235,11.363258774,13.617424242,2.4386315306,-71.3460932999999,"2000-09-15","2000-09-14","2000-09-13","2000-09-12","2000-09-11",0,1,1,0,0,3,1,1,0,2,13,12,17,16,20,26,28,32,35,28,0,0,0,0,0,0,NA,3,1,1,3,6,4,1,3,"pitt","pitt","pitt","pitt","pitt","Friday","Thursday","Wednesday","Tuesday","Monday",56,63,65,73,76,62,76,73,81,82,50,50,56,65,69,51.7,59,56,68.8,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.52529733,22.2895731707,4.30772776,20.3491653896,17.5577277618,17.967425437,16.783588039,17.065785008,22.01971812,15.745132835,15.625905797,29.0652173909,19.75,19.420454545,18.551630434,3.9835644446,10.2428289923,4.7031817036,6.8156996216,7.1302950666,156.7336168,907.82057335,528.65390668,570.320573346,616.153906679,24,"Sep",2000,TRUE,37,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,FALSE,168,85,371
"2000-09-24",0,1,20,27,0,1,2,"pitt","Sunday",59,66,51,55.8,NA,NA,7.904508782,10.717181884,15.854166666,1.5504506856,357.8205733,"2000-09-23","2000-09-22","2000-09-21","2000-09-20","2000-09-19",4,2,3,0,1,0,2,1,2,1,16,19,9,16,19,22,31,25,31,34,0,0,0,0,0,0,1,0,1,0,0,3,1,3,1,"pitt","pitt","pitt","pitt","pitt","Saturday","Friday","Thursday","Wednesday","Tuesday",66,57,54,70,63,75,71,63,82,71,56,42,45,58,55,65,49.9,50.2,60.6,58.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.4077277618,11.406922025,6.21725388,17.0077277618,18.2258823529,7.394718124,11.529925434,18.021812676,38.240732613,2.457218124,24.0208333329,24.3892339541,17.997023809,19.910714285,29.7083333329,6.5646515116,6.0826083496,3.2101501776,7.7428390586,8.9266323226,524.48724001,566.153906679,226.2988342,304.5597038,686.98724001,23,"Sep",2000,TRUE,38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,FALSE,169,80,372
"2000-09-26",0,2,16,34,0,1,3,"pitt","Tuesday",50,57,43,46.7,NA,NA,4.85772776,10.967570724,18.206439394,5.3596469776,582.820573346,"2000-09-25","2000-09-24","2000-09-23","2000-09-22","2000-09-21",0,0,4,2,3,2,1,0,2,1,8,20,16,19,9,23,27,22,31,25,0,0,0,0,0,0,1,0,1,0,2,2,0,3,1,"pitt","pitt","pitt","pitt","pitt","Monday","Sunday","Saturday","Friday","Thursday",53,59,66,57,54,58,66,75,71,63,47,51,56,42,45,48.2,55.8,65,49.9,50.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.607727762,7.904508782,19.4077277618,11.406922025,6.21725388,6.461618344,10.717181884,7.394718124,11.529925434,18.021812676,16.833333333,15.854166666,24.0208333329,24.3892339541,17.997023809,9.1825126876,1.5504506856,6.5646515116,6.0826083496,3.2101501776,278.6539067,357.8205733,524.48724001,566.153906679,226.2988342,33,"Sep",2000,FALSE,39,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,FALSE,170,84,373
"1995-06-16",0,1,7,14,0,0,1,"seat","Friday",58,63,53,46.5,65.5,16.456482131,NA,14.676366281,11.8158004,NA,1229.4447862,"1995-06-15","1995-06-14","1995-06-13","1995-06-12","1995-06-11",0,0,0,1,1,1,1,0,2,1,5,10,6,4,9,13,22,15,13,21,0,0,0,0,0,0,1,NA,0,1,1,2,2,2,2,"seat","seat","seat","seat","seat","Thursday","Wednesday","Tuesday","Monday","Sunday",58.5,57,57,59.5,59.5,65,62,62,67,68,52,52,52,52,51,52.625,52.125,48.125,54.75,49.375,76.5,89.125,73.375,94.625,63.75,16.334045046,14.428894956,10.200476813,12.445254883,9.549231176,NA,NA,NA,NA,NA,13.176366281,13.975279325,16.886593554,21.259699614,27.9888662811,24.4600568363,22.8486632718,13.611679205,15.86692728,12.469982119,NA,NA,NA,NA,NA,1351.98096743,1351.05435206,1026.7801771,1008.4006623,723.4722953,29,"Jun",1995,FALSE,24,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,FALSE,FALSE,171,49,374
"1995-06-13",0,0,6,15,0,NA,2,"seat","Tuesday",57,62,52,48.125,73.375,10.200476813,NA,16.886593554,13.611679205,NA,1026.7801771,"1995-06-12","1995-06-11","1995-06-10","1995-06-09","1995-06-08",1,1,0,1,1,2,1,0,0,3,4,9,11,12,9,13,21,18,25,21,0,0,0,0,0,0,1,1,0,1,2,2,1,0,4,"seat","seat","seat","seat","seat","Monday","Sunday","Saturday","Friday","Thursday",59.5,59.5,56.5,69.5,68.5,67,68,60,82,80,52,51,53,57,57,54.75,49.375,55.875,55.25,53.875,94.625,63.75,100,59.75,50.875,12.445254883,9.549231176,11.28014124,22.43461094,23.7998443085,NA,NA,NA,NA,NA,21.259699614,27.9888662811,20.197199614,30.2805329477,29.2805329477,15.86692728,12.469982119,17.275391849,27.1787150755,19.109700205,NA,NA,NA,NA,NA,1008.4006623,723.4722953,1079.8536285,1448.228505503,1325.96477138,22,"Jun",1995,FALSE,24,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,FALSE,FALSE,172,49,375
"1995-06-14",0,1,10,22,0,1,2,"seat","Wednesday",57,62,52,52.125,89.125,14.428894956,NA,13.975279325,22.8486632718,NA,1351.05435206,"1995-06-13","1995-06-12","1995-06-11","1995-06-10","1995-06-09",0,1,1,0,1,0,2,1,0,0,6,4,9,11,12,15,13,21,18,25,0,0,0,0,0,NA,0,1,1,0,2,2,2,1,0,"seat","seat","seat","seat","seat","Tuesday","Monday","Sunday","Saturday","Friday",57,59.5,59.5,56.5,69.5,62,67,68,60,82,52,52,51,53,57,48.125,54.75,49.375,55.875,55.25,73.375,94.625,63.75,100,59.75,10.200476813,12.445254883,9.549231176,11.28014124,22.43461094,NA,NA,NA,NA,NA,16.886593554,21.259699614,27.9888662811,20.197199614,30.2805329477,13.611679205,15.86692728,12.469982119,17.275391849,27.1787150755,NA,NA,NA,NA,NA,1026.7801771,1008.4006623,723.4722953,1079.8536285,1448.228505503,13,"Jun",1995,FALSE,24,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,FALSE,FALSE,173,50,376
"1995-06-15",0,1,5,13,0,0,1,"seat","Thursday",58.5,65,52,52.625,76.5,16.334045046,NA,13.176366281,24.4600568363,NA,1351.98096743,"1995-06-14","1995-06-13","1995-06-12","1995-06-11","1995-06-10",0,0,1,1,0,1,0,2,1,0,10,6,4,9,11,22,15,13,21,18,0,0,0,0,0,1,NA,0,1,1,2,2,2,2,1,"seat","seat","seat","seat","seat","Wednesday","Tuesday","Monday","Sunday","Saturday",57,57,59.5,59.5,56.5,62,62,67,68,60,52,52,52,51,53,52.125,48.125,54.75,49.375,55.875,89.125,73.375,94.625,63.75,100,14.428894956,10.200476813,12.445254883,9.549231176,11.28014124,NA,NA,NA,NA,NA,13.975279325,16.886593554,21.259699614,27.9888662811,20.197199614,22.8486632718,13.611679205,15.86692728,12.469982119,17.275391849,NA,NA,NA,NA,NA,1351.05435206,1026.7801771,1008.4006623,723.4722953,1079.8536285,14,"Jun",1995,FALSE,24,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,FALSE,FALSE,174,50,377
"1995-08-16",0,1,7,17,0,0,1,"seat","Wednesday",60,66,54,52.25,86.375,13.876491249,NA,16.488866281,19.013705157,NA,1137.1801648,"1995-08-15","1995-08-14","1995-08-13","1995-08-12","1995-08-11",0,1,2,0,0,1,1,2,0,1,10,7,7,8,10,23,8,17,20,22,0,0,0,0,0,0,1,NA,0,1,1,2,NA,0,2,"seat","seat","seat","seat","seat","Tuesday","Monday","Sunday","Saturday","Friday",59,57,60.5,59.5,62.5,64,63,71,65,70,54,51,50,54,55,49.375,57.375,46.75,46.875,51.125,68.875,92.125,52.125,57.5,70.875,12.267570494,16.665745986,14,5.801737894,10.766724906,NA,NA,NA,NA,NA,18.568411736,13.072199614,19.363866281,21.301366281,16.218032948,16.276579039,20.6368076061,16.638723821,11.570863375,15.834709524,NA,NA,NA,NA,NA,1120.6493933,1168.2067658,932.848576,1154.2952422,1200.2333382,21,"Aug",1995,FALSE,33,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE,FALSE,175,48,378
"1995-08-18",1,1,14,21,0,0,1,"seat","Friday",60.5,70,51,49.375,58.125,12.260344828,NA,14.426366281,16.285073192,NA,1118.7237262,"1995-08-17","1995-08-16","1995-08-15","1995-08-14","1995-08-13",0,0,0,1,2,NA,1,1,1,2,8,7,10,7,7,21,17,23,8,17,0,0,0,0,0,0,0,0,1,NA,3,1,1,2,NA,"seat","seat","seat","seat","seat","Thursday","Wednesday","Tuesday","Monday","Sunday",57.5,60,59,57,60.5,64,66,64,63,71,51,54,54,51,50,52.875,52.25,49.375,57.375,46.75,80.5,86.375,68.875,92.125,52.125,10.964792742,13.876491249,12.267570494,16.665745986,14,NA,NA,NA,NA,NA,14.354396584,16.488866281,18.568411736,13.072199614,19.363866281,15.718299669,19.013705157,16.276579039,20.6368076061,16.638723821,NA,NA,NA,NA,NA,1167.8178119,1137.1801648,1120.6493933,1168.2067658,932.848576,22,"Aug",1995,FALSE,33,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE,FALSE,176,59,379
"1995-08-14",1,1,7,8,0,1,2,"seat","Monday",57,63,51,57.375,92.125,16.665745986,NA,13.072199614,20.6368076061,NA,1168.2067658,"1995-08-13","1995-08-12","1995-08-11","1995-08-10","1995-08-09",2,0,0,0,3,2,0,1,2,0,7,8,10,7,15,17,20,22,16,23,0,0,0,0,0,NA,0,1,0,2,NA,0,2,2,2,"seat","seat","seat","seat","seat","Sunday","Saturday","Friday","Thursday","Wednesday",60.5,59.5,62.5,59.5,63.5,71,65,70,63,75,50,54,55,56,52,46.75,46.875,51.125,56.5,49.75,52.125,57.5,70.875,91.875,54,14,5.801737894,10.766724906,16.369012673,18.597549196,NA,NA,NA,NA,NA,19.363866281,21.301366281,16.218032948,9.405532951,22.146474977,16.638723821,11.570863375,15.834709524,20.2494709882,21.9297934411,NA,NA,NA,NA,NA,932.848576,1154.2952422,1200.2333382,1476.607144556,1358.50462148,23,"Aug",1995,FALSE,33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE,FALSE,177,45,380
"1995-08-15",0,1,10,23,0,0,1,"seat","Tuesday",59,64,54,49.375,68.875,12.267570494,NA,18.568411736,16.276579039,NA,1120.6493933,"1995-08-14","1995-08-13","1995-08-12","1995-08-11","1995-08-10",1,2,0,0,0,1,2,0,1,2,7,7,8,10,7,8,17,20,22,16,0,0,0,0,0,1,NA,0,1,0,2,NA,0,2,2,"seat","seat","seat","seat","seat","Monday","Sunday","Saturday","Friday","Thursday",57,60.5,59.5,62.5,59.5,63,71,65,70,63,51,50,54,55,56,57.375,46.75,46.875,51.125,56.5,92.125,52.125,57.5,70.875,91.875,16.665745986,14,5.801737894,10.766724906,16.369012673,NA,NA,NA,NA,NA,13.072199614,19.363866281,21.301366281,16.218032948,9.405532951,20.6368076061,16.638723821,11.570863375,15.834709524,20.2494709882,NA,NA,NA,NA,NA,1168.2067658,932.848576,1154.2952422,1200.2333382,1476.607144556,17,"Aug",1995,FALSE,33,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE,FALSE,178,48,381
"1995-09-28",0,1,13,22,0,1,2,"seat","Thursday",59,64,54,51.375,82.25,14.091211484,NA,15.718032948,17.600628045,NA,1206.2115126,"1995-09-27","1995-09-26","1995-09-25","1995-09-24","1995-09-23",0,1,0,0,0,2,2,1,1,1,4,11,7,8,9,15,29,13,20,23,0,0,0,0,0,2,2,0,2,2,4,4,1,3,3,"seat","seat","seat","seat","seat","Wednesday","Tuesday","Monday","Sunday","Saturday",61.5,61.5,58.5,60.5,65,67,69,61,69,80,56,54,56,52,50,57.25,55.125,55,53.125,42.25,89.625,88.125,90.5,69,41.25,10.901550046,17.880070052,20.851961372,30.3091584396,49.247418623,NA,NA,NA,NA,NA,12.843032948,11.944646911,12.780532948,24.9680329477,26.5096996144,13.803731303,21.8392959451,21.2255935053,29.7929253402,47.510514874,NA,NA,NA,NA,NA,1030.5795299,1517.35046085,1370.28453249,1446.254849304,2311.09181875,22,"Sep",1995,FALSE,39,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,FALSE,179,66,382
"1995-09-29",4,1,7,22,0,1,2,"seat","Friday",58.5,64,53,54.75,89.75,13.112985415,NA,15.322199614,16.366519415,NA,1187.3048301,"1995-09-28","1995-09-27","1995-09-26","1995-09-25","1995-09-24",0,0,1,0,0,1,2,2,1,1,13,4,11,7,8,22,15,29,13,20,0,0,0,0,0,1,2,2,0,2,2,4,4,1,3,"seat","seat","seat","seat","seat","Thursday","Wednesday","Tuesday","Monday","Sunday",59,61.5,61.5,58.5,60.5,64,67,69,61,69,54,56,54,56,52,51.375,57.25,55.125,55,53.125,82.25,89.625,88.125,90.5,69,14.091211484,10.901550046,17.880070052,20.851961372,30.3091584396,NA,NA,NA,NA,NA,15.718032948,12.843032948,11.944646911,12.780532948,24.9680329477,17.600628045,13.803731303,21.8392959451,21.2255935053,29.7929253402,NA,NA,NA,NA,NA,1206.2115126,1030.5795299,1517.35046085,1370.28453249,1446.254849304,20,"Sep",1995,FALSE,39,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,FALSE,180,59,383
"1996-06-25",0,0,17,23,0,0,0,"seat","Tuesday",63,72,54,49.75,55.875,NA,NA,17.759132309,19.48222383,NA,1269.4974115,"1996-06-24","1996-06-23","1996-06-22","1996-06-21","1996-06-20",0,NA,2,0,NA,2,1,0,0,2,13,5,6,10,11,25,10,15,17,24,0,0,0,0,0,2,0,0,1,0,4,1,0,1,2,"seat","seat","seat","seat","seat","Monday","Sunday","Saturday","Friday","Thursday",60,56.5,56.5,59.5,64,66,62,62,68,75,54,51,51,51,53,51.375,53.25,46.625,48.75,46.375,70.875,84,63.5,65.5,49.75,12.937227302,7.390447153,NA,NA,19.465963836,NA,NA,NA,NA,NA,12.986652072,13.857864193,23.5870308598,24.8786975265,25.9828641932,17.124654714,12.63902568,13.146637421,11.391050404,23.6684914194,NA,NA,NA,NA,NA,1292.8597048,1111.3306254,988.379457,1035.1531771,1228.45544,16,"Jun",1996,FALSE,26,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,FALSE,FALSE,181,58,384
"1996-06-24",0,2,13,25,0,2,4,"seat","Monday",60,66,54,51.375,70.875,12.937227302,NA,12.986652072,17.124654714,NA,1292.8597048,"1996-06-23","1996-06-22","1996-06-21","1996-06-20","1996-06-19",NA,2,0,NA,0,1,0,0,2,1,5,6,10,11,16,10,15,17,24,23,0,0,0,0,0,0,0,1,0,0,1,0,1,2,1,"seat","seat","seat","seat","seat","Sunday","Saturday","Friday","Thursday","Wednesday",56.5,56.5,59.5,64,60.5,62,62,68,75,71,51,51,51,53,50,53.25,46.625,48.75,46.375,40.375,84,63.5,65.5,49.75,44.125,7.390447153,NA,NA,19.465963836,14.600835021,NA,NA,NA,NA,NA,13.857864193,23.5870308598,24.8786975265,25.9828641932,23.4620308598,12.63902568,13.146637421,11.391050404,23.6684914194,15.804741571,NA,NA,NA,NA,NA,1111.3306254,988.379457,1035.1531771,1228.45544,1095.1757717,23,"Jun",1996,FALSE,26,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,FALSE,FALSE,182,50,385
"1996-06-29",0,2,10,22,0,0,2,"seat","Saturday",60,71,49,46.25,53.625,13.946181167,NA,24.6286975265,17.632987859,NA,1094.6168558,"1996-06-28","1996-06-27","1996-06-26","1996-06-25","1996-06-24",2,0,2,0,0,1,3,1,0,2,5,10,10,17,13,12,24,16,23,25,0,0,0,0,0,1,2,1,0,2,2,5,2,0,4,"seat","seat","seat","seat","seat","Friday","Thursday","Wednesday","Tuesday","Monday",57.5,60.5,64,63,60,64,67,75,72,66,51,54,53,54,54,47.75,53.25,50.5,49.75,51.375,67.875,74.875,55.5,55.875,70.875,10.933982685,NA,18.911761788,NA,12.937227302,NA,NA,NA,NA,NA,17.566197527,16.816197527,23.0036975265,17.759132309,12.986652072,15.939466971,11.55600512,19.638112272,19.48222383,17.124654714,NA,NA,NA,NA,NA,1278.162057,1078.8599749,1180.4027668,1269.4974115,1292.8597048,22,"Jun",1996,TRUE,26,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,FALSE,FALSE,183,58,386
"1996-07-18",2,2,12,25,0,2,4,"seat","Thursday",58,63,53,52.875,89,12.745017861,NA,7.669323041,11.440891521,NA,1133.6877428,"1996-07-17","1996-07-16","1996-07-15","1996-07-14","1996-07-13",0,1,1,1,0,3,1,3,3,2,7,5,16,12,8,21,20,28,31,23,0,0,0,0,0,NA,2,2,2,0,NA,3,5,5,2,"seat","seat","seat","seat","seat","Wednesday","Tuesday","Monday","Sunday","Saturday",56,63.5,68.5,80,77,59,72,79,90,88,53,55,58,70,66,51,49.875,53.375,55.75,52.75,81.625,64.75,63.5,40.875,35,12.937777778,22.6227324264,38.911604939,25.427019793,NA,NA,NA,NA,NA,NA,8.877656371,18.207366517,29.854666059,42.604666059,42.729666059,11.896987003,11.744494781,17.177777184,28.0352245106,19.942604854,NA,NA,NA,NA,NA,1312.71280268,1010.923697,1186.4662943,1190.8381925,1215.7897694,17,"Jul",1996,FALSE,29,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,FALSE,FALSE,184,66,387
"1996-09-05",0,0,14,21,0,1,1,"seat","Thursday",59.5,66,53,53,86.875,14.40370804,NA,15.421405348,15.528434475,NA,1071.518657,"1996-09-04","1996-09-03","1996-09-02","1996-09-01","1996-08-31",0,1,3,3,1,2,0,2,0,3,11,9,8,9,11,28,15,18,16,26,0,0,0,0,0,0,0,0,1,1,2,0,2,1,4,"seat","seat","seat","seat","seat","Wednesday","Tuesday","Monday","Sunday","Saturday",57,60.5,62.5,63.5,64.5,64,67,73,72,71,50,54,52,55,58,49.375,51.875,50.875,49.625,50.625,77.875,80.75,63.25,55.625,60.25,15.196130202,NA,9.412412182,NA,10.286838314,NA,NA,NA,NA,NA,13.604666059,11.744817571,20.521332726,20.504738681,24.9630720144,17.984956214,17.559019832,22.3789779541,18.746731577,13.274811287,NA,NA,NA,NA,NA,1421.745187146,1352.9874641,1050.8982465,949.2692757,937.4816415,20,"Sep",1996,FALSE,36,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,FALSE,185,64,388
"1996-08-03",4,0,16,25,0,2,2,"seat","Saturday",60.5,68,53,51.5,70.75,9.644074806,NA,20.963072014,14.757694394,NA,1109.9161701,"1996-08-02","1996-08-01","1996-07-31","1996-07-30","1996-07-29",0,0,1,2,2,0,1,1,1,3,12,11,10,9,5,21,20,17,19,22,0,0,0,0,0,0,0,2,1,3,0,1,3,2,6,"seat","seat","seat","seat","seat","Friday","Thursday","Wednesday","Tuesday","Monday",60.5,61.5,66,68,73,66,71,77,77,85,55,52,55,59,61,53,51.75,50.5,51.625,52.625,83.875,66.125,51.25,52.5,43.5,9.15154732,23.3013725323,26.5603849139,17.892859462,34.558722215,NA,NA,NA,NA,NA,16.796405348,14.335989705,20.479666059,21.229666059,34.838072014,13.052877686,11.854059027,21.858808753,14.174956161,26.9412568847,NA,NA,NA,NA,NA,1139.572221,1062.936049,1193.1847784,1079.7447274,1203.4416822,24,"Aug",1996,TRUE,31,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,FALSE,FALSE,186,66,389
"1996-09-06",1,1,7,20,0,0,1,"seat","Friday",58.5,64,53,50.125,67.375,23.1305120002,NA,11.771332721,17.629883751,NA,1418.105228594,"1996-09-05","1996-09-04","1996-09-03","1996-09-02","1996-09-01",0,0,1,3,3,0,2,0,2,0,14,11,9,8,9,21,28,15,18,16,0,0,0,0,0,1,0,0,0,1,1,2,0,2,1,"seat","seat","seat","seat","seat","Thursday","Wednesday","Tuesday","Monday","Sunday",59.5,57,60.5,62.5,63.5,66,64,67,73,72,53,50,54,52,55,53,49.375,51.875,50.875,49.625,86.875,77.875,80.75,63.25,55.625,14.40370804,15.196130202,NA,9.412412182,NA,NA,NA,NA,NA,NA,15.421405348,13.604666059,11.744817571,20.521332726,20.504738681,15.528434475,17.984956214,17.559019832,22.3789779541,18.746731577,NA,NA,NA,NA,NA,1071.518657,1421.745187146,1352.9874641,1050.8982465,949.2692757,20,"Sep",1996,FALSE,36,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,FALSE,187,69,390
"1997-07-08",0,4,6,21,0,0,4,"seat","Tuesday",63,67,59,61.75,98.625,10.21392339,NA,8.127191862,14.677782886,NA,1102.0045698,"1997-07-07","1997-07-06","1997-07-05","1997-07-04","1997-07-03",1,0,1,4,0,1,1,2,3,1,4,5,16,7,7,10,15,25,16,21,0,0,0,0,0,1,2,1,0,1,2,3,3,3,2,"seat","seat","seat","seat","seat","Monday","Sunday","Saturday","Friday","Thursday",60,64.5,65,72,65.5,67,71,72,87,77,53,58,58,57,54,54.25,50.5,54.5,54.5,52.375,71.5,62.375,65.75,46.375,52.25,NA,NA,10.801422764,19.256707317,22.2624606538,NA,NA,NA,NA,NA,14.003548213,18.776001382,24.2103028748,39.253548213,28.5019695415,14.175984913,11.371637087,14.278158825,24.1977240431,24.3064196951,NA,NA,NA,NA,NA,1058.6660834,566.760114,817.2180166,1055.8409561,1296.6016428,22,"Jul",1997,FALSE,28,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,FALSE,FALSE,188,46,391
"1997-08-25",1,1,9,24,0,2,3,"seat","Monday",66,72,60,57.5,72.125,16.41622807,NA,10.253548212,17.328158825,NA,1641.94160824,"1997-08-24","1997-08-23","1997-08-22","1997-08-21","1997-08-20",0,0,1,2,0,0,2,1,2,4,10,14,6,9,10,20,22,16,18,21,0,0,0,0,0,3,0,1,0,0,3,2,2,2,4,"seat","seat","seat","seat","seat","Sunday","Saturday","Friday","Thursday","Wednesday",63,65.5,70,67.5,60.5,69,72,81,75,64,57,59,59,60,57,58.125,54.25,53.75,54.125,58.5,79.25,64.5,57.125,62.5,93.75,14.469298947,NA,20.6154886345,18.078475034,26.597761688,NA,NA,NA,NA,NA,11.567668052,13.501969541,21.501969541,16.418636208,11.795214882,14.980332739,16.241202304,21.7629414339,22.9803327388,25.9803327383,NA,NA,NA,NA,NA,963.1874203,1014.3487645,1466.47372659,1304.88059125,1537.00133831,24,"Aug",1997,FALSE,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE,FALSE,189,66,392
"1997-09-15",0,0,10,23,0,0,0,"seat","Monday",57.5,61,54,52.625,92,9.362142321,NA,19.378548213,16.415115347,NA,1143.0600265,"1997-09-14","1997-09-13","1997-09-12","1997-09-11","1997-09-10",2,1,0,4,1,1,2,3,2,1,10,4,8,2,15,19,15,20,20,25,0,0,0,0,0,1,1,0,3,1,2,3,3,5,2,"seat","seat","seat","seat","seat","Sunday","Saturday","Friday","Thursday","Wednesday",63,58,61,59.5,66,70,67,67,64,72,56,49,55,55,60,50.125,52.125,50.375,53.625,58,64,81.375,73.75,84.375,71.875,NA,17.523925176,17.279006477,18.787136558,33.457868265,NA,NA,NA,NA,NA,21.210302875,7.793636212,15.711881546,26.6269695415,19.762839107,14.175984912,19.828158826,18.306419695,15.523811,18.989649509,NA,NA,NA,NA,NA,895.3127574,1328.060707214,1272.69781583,1195.8327358,1096.9413119,18,"Sep",1997,FALSE,38,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,FALSE,190,57,393
"1997-08-26",1,2,10,24,0,2,4,"seat","Tuesday",60,63,57,56,87.875,15.089344263,NA,9.170214882,17.89555013,NA,1453.82699374,"1997-08-25","1997-08-24","1997-08-23","1997-08-22","1997-08-21",1,0,0,1,2,1,0,2,1,2,9,10,14,6,9,24,20,22,16,18,0,0,0,0,0,2,3,0,1,0,3,3,2,2,2,"seat","seat","seat","seat","seat","Monday","Sunday","Saturday","Friday","Thursday",66,63,65.5,70,67.5,72,69,72,81,75,60,57,59,59,60,57.5,58.125,54.25,53.75,54.125,72.125,79.25,64.5,57.125,62.5,16.41622807,14.469298947,NA,20.6154886345,18.078475034,NA,NA,NA,NA,NA,10.253548212,11.567668052,13.501969541,21.501969541,16.418636208,17.328158825,14.980332739,16.241202304,21.7629414339,22.9803327388,NA,NA,NA,NA,NA,1641.94160824,963.1874203,1014.3487645,1466.47372659,1304.88059125,14,"Aug",1997,FALSE,35,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE,FALSE,191,68,394
